blk_p_itemprice_P3ADD0C8440CE40E189994D9F01D0E7B8	0
blk_p_itemprice_P4C88F9B4762243ADAB705B61D0B5EF29	0
blk_p_itemprice_P60199B1DCAE847AE964F7FD9D4910385	0
blk_p_itemprice_P69747F6A25D94361AB94D4A4443F65AB	0
blk_p_itemprice_P80E839CEDF4D46DC912F16A92A92A648	0
blk_p_itemprice_P80FAD2A77EDF40FE93D9E2397E7D58C5	0
blk_p_itemprice_P81062EF357A843F7A3771C5E0D5876AC	0
blk_p_itemprice_P8E89A7D8E53B48F7B9A460C3D7FD83D5	0
blk_p_itemprice_P921B7EA98EFE4B0FAFEA357BACAA23BD	0
blk_p_itemprice_P93661C6218F546919D66CF21E90ABA01	0
blk_p_itemprice_PBA8BBCC588534D22ACC0B3E796C9E2C6	0
blk_p_itemprice_PD5647FD7E5304370A36A8B7A96FBC54A	0
blk_p_itemprice_PD645AB57BE444CEE904A577033E26DC9	0
blk_p_itemprice_PFCF82B1C3A944953A49BB25DC9FFE3DD	0
blk_p_itemprice_tbl	4788
blk_p_like_dept_class_tbl	339
blk_p_like_dept_class_vendor_tbl	5460
blk_p_like_dept_tbl	0
blk_p_mfp	\N
blk_p_mfp_dept_month_view_hier	\N
blk_p_mfp_tbl	108270
blk_p_onorder	\N
blk_p_onorder_agg	\N
blk_p_onorder_by_po	\N
blk_p_onorder_by_po_tbl	503112
blk_p_onorder_sup4373_pre	32
blk_p_onorder_tbl	303892
blk_p_pinchpo	\N
blk_p_pinchpo_tbl	1179
blk_p_poattributedefaults_tbl	39073
blk_p_purchaseorders_tbl	9678236
blk_p_purchaseorders_tbl_JR	66379320
blk_p_quick_pre_assortment_sheet_tbl	6216
blk_p_rcpt_adj_calc	\N
blk_p_rcpt_adj_calc_arr	\N
blk_p_rcpt_adj_calc_arr_tbl	110402
blk_p_reassigncluster_tbl	924792
blk_p_receditclusters_tbl	6565
blk_p_receditstores_tbl	893
blk_p_specstyleattributes	\N
blk_p_specstyleattributes_tbl	66825
blk_p_specstyleattributes_test	\N
blk_p_strategy_params_tbl	21224
blk_p_strategy_params_tbl_20260507	71328
blk_p_strategy_params_tbl_20260508	20916
blk_p_strategy_params_tbl_archives	21224
blk_p_strategy_params_tbl_lastgood_oct072024	29720
blk_p_stylecolor_extra_params_tbl	56
blk_p_target_include_exclude_tbl	4484
blk_perf_act_oo_strcntwk	9505493
blk_perf_assortperiod_week_tbl	428031
blk_planned_suppliers	1961
blk_planned_suppliers_by_class	24495
blk_planning_exceptions	2292217
blk_pre_exist_wac_final	1362812
blk_preagg_sls_no_prodlife_monthly	2843780
blk_preagg_sls_no_prodlife_ytd	1101157
blk_prep_dept_class_hier	8217
blk_prep_dept_supp_brand	12360
blk_preseason_class_dept_return_final_tbl	0
blk_prodlife_view	\N
blk_prodlife_view_tbl	3
blk_ref_cc_sku_mapping	20275870
blk_ref_cc_sku_mapping_tbl	23747486
blk_ref_s5_client_id_mapping_tbl	33518441
blk_serviceparams	29
blk_sizeattributes_P348AD38EE7424BBA86A13BBA2553507B	1
blk_sku_assort_flow_flag	\N
blk_sku_assort_flow_flag_tbl	14347492
blk_sku_hier_attr	\N
blk_sku_hier_attr_tbl	20275828
blk_sku_hier_attr_view	\N
blk_sku_temp_flow_flag	\N
blk_sku_temp_flow_flag_tbl	801992973
